Device: PM2003001		2022:11:08    11:08:55,632  (DLL version: 1.20;  Status: HW:v1.02 SW:v1.3 CRC:31ED BATTERY:4154mV ST:0 ERR:0000;  MUX data; S: 92 I:143 R:200.000 C:1.094p F:)
Excitation level, V:	2,00
Voltage Channel Gain:	5
Current Channel Gain:	1
Voltmeter Range, V:	0,6
Ampermeter Range, A:	15,0m
Step Period, ms:	5
R transimp:	200
C transimp:	1,1p
Measurement Table: 	EEPROM  16

Freq, Hz	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k	1,0k	2,0k	3,0k	7,0k	11,0k	17,0k	23,0k	31,0k	43,0k	61,0k	89,0k	127,0k	179,0k	251,0k	349,0k
	run	1	2022:11:08    11:08:55,636
MUX	Re1, ohm	Re2, ohm	Re3, ohm	Re4, ohm	Re5, ohm	Re6, ohm	Re7, ohm	Re8, ohm	Re9, ohm	Re10, ohm	Re11, ohm	Re12, ohm	Re13, ohm	Re14, ohm	Re15, ohm	Im1, ohm	Im2, ohm	Im3, ohm	Im4, ohm	Im5, ohm	Im6, ohm	Im7, ohm	Im8, ohm	Im9, ohm	Im10, ohm	Im11, ohm	Im12, ohm	Im13, ohm	Im14, ohm	Im15, ohm	U, V	I, mA

0,000	-13,211	-13,350	-13,370	-13,466	-13,479	-13,500	-13,510	-13,507	-13,510	-13,520	-13,508	-13,486	-13,446	-13,358	-13,255	-0,371	-0,238	-0,202	-0,123	-0,098	-0,062	-0,040	-0,018	0,005	0,031	0,068	0,109	0,145	0,173	0,143	0,000	0,000
1,000	-17,453	-17,534	-17,482	-17,333	-17,199	-17,109	-17,055	-17,009	-16,972	-16,942	-16,903	-16,866	-16,815	-16,738	-16,642	-0,340	-0,059	0,069	0,227	0,262	0,241	0,236	0,203	0,193	0,184	0,185	0,190	0,194	0,197	0,153	0,000	0,000
2,000	-10,500	-10,434	-10,387	-10,247	-10,143	-10,068	-10,018	-9,981	-9,931	-9,906	-9,846	-9,783	-9,710	-9,598	-9,481	0,048	0,133	0,178	0,256	0,248	0,231	0,236	0,223	0,221	0,223	0,239	0,256	0,259	0,256	0,187	0,000	0,000
3,000	-11,238	-10,685	-10,428	-10,091	-9,903	-9,772	-9,709	-9,659	-9,623	-9,589	-9,570	-9,561	-9,549	-9,528	-9,509	2,905	1,812	1,364	0,871	0,686	0,525	0,426	0,338	0,264	0,201	0,155	0,120	0,093	0,073	0,048	0,000	0,000
4,000	-3,384	-3,260	-3,100	-3,027	-2,962	-2,946	-2,931	-2,914	-2,897	-2,895	-2,866	-2,811	-2,716	-2,565	-2,366	1,853	1,119	0,751	0,406	0,292	0,230	0,201	0,180	0,172	0,187	0,221	0,273	0,329	0,356	0,290	0,000	0,000
5,000	-6,269	-5,666	-5,655	-5,477	-5,410	-5,359	-5,325	-5,312	-5,273	-5,262	-5,216	-5,150	-5,043	-4,869	-4,653	2,396	1,242	0,917	0,510	0,376	0,285	0,265	0,244	0,241	0,240	0,280	0,329	0,379	0,407	0,318	0,000	0,000
6,000	-9,084	-9,061	-8,977	-8,839	-8,732	-8,680	-8,650	-8,617	-8,577	-8,558	-8,502	-8,445	-8,357	-8,211	-8,041	-0,094	0,107	0,156	0,220	0,220	0,198	0,203	0,195	0,199	0,209	0,249	0,285	0,317	0,332	0,258	0,000	0,000
7,000	-7,087	-7,029	-7,028	-6,933	-6,878	-6,842	-6,829	-6,817	-6,799	-6,796	-6,776	-6,751	-6,731	-6,679	-6,627	0,070	0,066	0,100	0,133	0,118	0,089	0,089	0,086	0,079	0,076	0,082	0,094	0,111	0,116	0,084	0,000	0,000
8,000	-19,968	-20,152	-20,182	-20,286	-20,290	-20,339	-20,378	-20,413	-20,439	-20,487	-20,502	-20,522	-20,518	-20,475	-20,412	-0,242	-0,189	-0,187	-0,149	-0,127	-0,146	-0,142	-0,133	-0,114	-0,100	-0,048	-0,007	0,029	0,070	0,068	0,000	0,000
9,000	-9,720	-9,652	-9,594	-9,407	-9,264	-9,151	-9,086	-9,032	-8,970	-8,931	-8,871	-8,808	-8,726	-8,596	-8,444	0,071	0,148	0,236	0,343	0,351	0,326	0,311	0,286	0,276	0,266	0,281	0,297	0,311	0,311	0,231	0,000	0,000
10,000	-9,582	-9,568	-9,422	-9,251	-9,146	-9,108	-9,084	-9,067	-9,048	-9,051	-9,025	-8,985	-8,926	-8,828	-8,715	0,011	0,227	0,236	0,250	0,203	0,168	0,148	0,139	0,125	0,130	0,152	0,173	0,206	0,222	0,176	0,000	0,000
11,000	-10,045	-9,916	-9,878	-9,720	-9,636	-9,575	-9,548	-9,520	-9,494	-9,474	-9,433	-9,385	-9,318	-9,203	-9,072	0,180	0,195	0,213	0,234	0,221	0,186	0,180	0,170	0,168	0,175	0,203	0,230	0,250	0,262	0,199	0,000	0,000
12,000	-14,535	-14,593	-14,500	-14,464	-14,393	-14,382	-14,373	-14,361	-14,344	-14,353	-14,319	-14,278	-14,220	-14,105	-13,960	-0,005	0,098	0,095	0,110	0,104	0,085	0,091	0,087	0,094	0,111	0,156	0,192	0,228	0,260	0,206	0,000	0,000
13,000	-8,570	-8,542	-8,542	-8,551	-8,536	-8,519	-8,502	-8,494	-8,463	-8,431	-8,380	-8,303	-8,188	-8,018	-7,801	0,026	0,020	0,016	0,041	0,065	0,086	0,113	0,137	0,169	0,203	0,263	0,321	0,376	0,407	0,316	0,000	0,000
14,000	-11,959	-11,820	-11,894	-11,828	-11,811	-11,784	-11,764	-11,761	-11,741	-11,740	-11,720	-11,667	-11,589	-11,440	-11,238	0,022	-0,038	0,028	0,071	0,075	0,073	0,080	0,091	0,107	0,125	0,189	0,238	0,302	0,342	0,281	0,000	0,000
15,000	-9,059	-9,212	-9,115	-9,136	-9,085	-9,087	-9,077	-9,065	-9,041	-9,043	-9,022	-8,995	-8,942	-8,871	-8,785	-0,257	-0,016	-0,027	0,027	0,038	0,056	0,060	0,066	0,072	0,088	0,108	0,127	0,153	0,161	0,136	0,000	0,000
	run	2	2022:11:08    11:08:55,687
0,000	-13,211	-13,350	-13,370	-13,466	-13,479	-13,500	-13,510	-13,507	-13,510	-13,520	-13,508	-13,486	-13,446	-13,358	-13,255	-0,371	-0,238	-0,202	-0,123	-0,098	-0,062	-0,040	-0,018	0,005	0,031	0,068	0,109	0,145	0,173	0,143	0,000	0,000
1,000	-17,453	-17,534	-17,482	-17,333	-17,199	-17,109	-17,055	-17,009	-16,972	-16,942	-16,903	-16,866	-16,815	-16,738	-16,642	-0,340	-0,059	0,069	0,227	0,262	0,241	0,236	0,203	0,193	0,184	0,185	0,190	0,194	0,197	0,153	0,000	0,000
2,000	-10,500	-10,434	-10,387	-10,247	-10,143	-10,068	-10,018	-9,981	-9,931	-9,906	-9,846	-9,783	-9,710	-9,598	-9,481	0,048	0,133	0,178	0,256	0,248	0,231	0,236	0,223	0,221	0,223	0,239	0,256	0,259	0,256	0,187	0,000	0,000
3,000	-11,238	-10,685	-10,428	-10,091	-9,903	-9,772	-9,709	-9,659	-9,623	-9,589	-9,570	-9,561	-9,549	-9,528	-9,509	2,905	1,812	1,364	0,871	0,686	0,525	0,426	0,338	0,264	0,201	0,155	0,120	0,093	0,073	0,048	0,000	0,000
4,000	-3,384	-3,260	-3,100	-3,027	-2,962	-2,946	-2,931	-2,914	-2,897	-2,895	-2,866	-2,811	-2,716	-2,565	-2,366	1,853	1,119	0,751	0,406	0,292	0,230	0,201	0,180	0,172	0,187	0,221	0,273	0,329	0,356	0,290	0,000	0,000
5,000	-6,269	-5,666	-5,655	-5,477	-5,410	-5,359	-5,325	-5,312	-5,273	-5,262	-5,216	-5,150	-5,043	-4,869	-4,653	2,396	1,242	0,917	0,510	0,376	0,285	0,265	0,244	0,241	0,240	0,280	0,329	0,379	0,407	0,318	0,000	0,000
6,000	-8,898	-8,895	-8,802	-8,685	-8,585	-8,533	-8,502	-8,473	-8,433	-8,409	-8,360	-8,303	-8,216	-8,071	-7,907	-0,108	0,090	0,135	0,210	0,214	0,191	0,190	0,185	0,196	0,210	0,242	0,279	0,308	0,326	0,260	0,000	0,000
7,000	-7,041	-6,973	-6,966	-6,886	-6,830	-6,800	-6,780	-6,772	-6,749	-6,745	-6,734	-6,708	-6,678	-6,628	-6,573	0,058	0,054	0,099	0,132	0,115	0,094	0,089	0,077	0,078	0,076	0,089	0,101	0,107	0,115	0,083	0,000	0,000
8,000	-19,886	-20,086	-20,104	-20,208	-20,204	-20,253	-20,288	-20,320	-20,350	-20,403	-20,412	-20,427	-20,435	-20,386	-20,327	-0,246	-0,194	-0,175	-0,135	-0,126	-0,140	-0,133	-0,130	-0,117	-0,096	-0,051	-0,010	0,027	0,071	0,058	0,000	0,000
9,000	-9,548	-9,508	-9,450	-9,265	-9,125	-9,014	-8,946	-8,898	-8,840	-8,792	-8,736	-8,677	-8,587	-8,467	-8,313	0,047	0,144	0,216	0,336	0,348	0,323	0,313	0,281	0,269	0,263	0,280	0,299	0,310	0,310	0,231	0,000	0,000
